event_id,flight_id,event_type,severity,event_time
E0001362,F001613,GPS_GLITCH,LOW,2025-10-25 19:11:50.808594
E0001363,F000041,GPS_GLITCH,HIGH,2025-10-11 03:41:24.218236
E0001364,F001795,GPS_GLITCH,LOW,2025-09-19 16:50:58.037942
E0001365,F001208,MOTOR_TEMP_HIGH,LOW,2025-10-15 14:55:34.997137
E0001366,F001266,MOTOR_TEMP_HIGH,LOW,2025-09-06 11:04:00.987845
E0001367,F000877,GPS_GLITCH,HIGH,2025-09-07 11:40:19.587705
E0001368,F001959,MOTOR_TEMP_HIGH,MEDIUM,2025-09-12 15:29:31.642836
E0001369,F001500,GPS_GLITCH,LOW,2025-09-12 21:40:14.563283
E0001370,F000108,BATTERY_DROP,LOW,2025-09-17 22:42:05.377505
E0001371,F001050,GPS_GLITCH,MEDIUM,2025-10-18 07:51:48.878343
E0001372,F001720,COMMS_LOSS,LOW,2025-11-15 04:21:55.016653
E0001373,F000153,MOTOR_TEMP_HIGH,LOW,2025-10-10 12:11:16.264304
E0001374,F001474,COMMS_LOSS,CRITICAL,2025-09-11 22:07:15.021481
E0001375,F000490,GPS_GLITCH,LOW,2025-09-17 11:09:52.058982
E0001376,F001014,BATTERY_DROP,LOW,2025-10-05 14:15:07.476096
E0001377,F001766,WIND_ALERT,LOW,2025-09-07 16:37:01.164409
E0001378,F000985,GPS_GLITCH,MEDIUM,2025-10-29 10:30:59.664807
E0001379,F000076,BATTERY_DROP,MEDIUM,2025-09-12 11:56:16.941251
E0001380,F000042,GPS_GLITCH,LOW,2025-09-15 23:08:18.635824
E0001381,F001474,GPS_GLITCH,MEDIUM,2025-09-11 22:13:08.542146
E0001382,F001862,MOTOR_TEMP_HIGH,HIGH,2025-10-10 01:44:10.293601
E0001383,F000584,GPS_GLITCH,HIGH,2025-10-14 22:37:29.107416
E0001384,F001871,MOTOR_TEMP_HIGH,LOW,2025-09-29 17:23:52.257490
E0001385,F000906,WIND_ALERT,LOW,2025-10-16 18:06:37.553510
E0001386,F000118,GPS_GLITCH,HIGH,2025-09-28 00:06:00.882812
E0001387,F001063,GPS_GLITCH,LOW,2025-11-04 20:50:13.097055
E0001388,F001948,HARD_LANDING,LOW,2025-11-12 10:51:59.659745
E0001389,F000501,MOTOR_TEMP_HIGH,LOW,2025-09-30 13:16:04.041633
E0001390,F001922,HARD_LANDING,HIGH,2025-11-05 06:14:42.630790
E0001391,F001304,BATTERY_DROP,LOW,2025-11-06 13:09:26.436990
E0001392,F000793,MOTOR_TEMP_HIGH,LOW,2025-09-14 08:51:29.578460
E0001393,F001387,WIND_ALERT,MEDIUM,2025-09-01 20:06:34.008008
E0001394,F000802,GPS_GLITCH,LOW,2025-11-27 14:50:46.703356
E0001395,F000171,HARD_LANDING,LOW,2025-10-30 08:23:49.112157
E0001396,F001742,MOTOR_TEMP_HIGH,LOW,2025-10-29 13:37:59.343546
E0001397,F000748,HARD_LANDING,LOW,2025-10-18 00:58:20.713929
E0001398,F001132,GPS_GLITCH,CRITICAL,2025-10-30 03:16:40.551399
E0001399,F001489,BATTERY_DROP,LOW,2025-11-19 05:56:55.711652
E0001400,F000166,GPS_GLITCH,HIGH,2025-10-30 22:38:29.010407
E0001401,F001444,WIND_ALERT,LOW,2025-11-17 14:00:01.980188
E0001402,F000731,GPS_GLITCH,LOW,2025-10-16 09:48:51.935092
E0001403,F001090,GPS_GLITCH,LOW,2025-10-28 08:13:14.563522
E0001404,F000915,HARD_LANDING,LOW,2025-09-28 23:45:25.794187
E0001405,F001556,BATTERY_DROP,LOW,2025-09-24 21:19:47.501219
E0001406,F000376,MOTOR_TEMP_HIGH,LOW,2025-10-03 05:14:57.978697
E0001407,F000216,BATTERY_DROP,CRITICAL,2025-11-16 02:50:07.529339
E0001408,F000822,MOTOR_TEMP_HIGH,LOW,2025-10-25 03:23:21.488485
E0001409,F000237,GPS_GLITCH,HIGH,2025-11-24 07:44:27.125814
E0001410,F000486,MOTOR_TEMP_HIGH,LOW,2025-11-06 08:18:39.468522
E0001411,F001315,MOTOR_TEMP_HIGH,LOW,2025-10-17 10:55:33.372900
E0001412,F001638,BATTERY_DROP,MEDIUM,2025-09-03 03:17:36.852046
E0001413,F001387,BATTERY_DROP,LOW,2025-09-01 20:07:25.659707
E0001414,F000636,GPS_GLITCH,LOW,2025-11-19 00:33:46.840591
E0001415,F001630,COMMS_LOSS,LOW,2025-11-09 04:57:32.274459
E0001416,F000813,GPS_GLITCH,LOW,2025-10-28 02:56:57.446044
E0001417,F000363,BATTERY_DROP,MEDIUM,2025-09-23 07:40:21.168247
E0001418,F001513,BATTERY_DROP,LOW,2025-11-18 16:04:07.965263
E0001419,F001034,MOTOR_TEMP_HIGH,CRITICAL,2025-09-24 07:49:54.536369
E0001420,F000742,COMMS_LOSS,LOW,2025-09-05 18:37:59.434111
E0001421,F001322,BATTERY_DROP,LOW,2025-10-28 04:56:37.815072
E0001422,F001450,HARD_LANDING,LOW,2025-11-03 04:42:47.050175
E0001423,F000448,COMMS_LOSS,LOW,2025-09-22 14:27:14.975127
E0001424,F000235,HARD_LANDING,HIGH,2025-09-24 15:08:30.360212
E0001425,F001034,COMMS_LOSS,HIGH,2025-09-24 07:49:28.349176
E0001426,F000104,GPS_GLITCH,LOW,2025-11-10 19:43:38.698725
E0001427,F001277,WIND_ALERT,LOW,2025-11-29 12:57:51.220031
E0001428,F000880,COMMS_LOSS,HIGH,2025-11-13 23:22:15.359376
E0001429,F000429,MOTOR_TEMP_HIGH,LOW,2025-09-05 10:24:51.031822
E0001430,F001198,GPS_GLITCH,LOW,2025-09-11 17:49:01.241079
E0001431,F000752,GPS_GLITCH,LOW,2025-10-16 20:27:10.059528
E0001432,F000777,MOTOR_TEMP_HIGH,LOW,2025-10-22 12:37:49.045615
E0001433,F000433,BATTERY_DROP,LOW,2025-10-18 03:21:25.887330
E0001434,F001353,COMMS_LOSS,LOW,2025-11-10 06:09:15.158847
E0001435,F001806,BATTERY_DROP,HIGH,2025-11-22 09:36:09.867782
E0001436,F001238,MOTOR_TEMP_HIGH,LOW,2025-10-02 05:07:15.275826
E0001437,F000474,GPS_GLITCH,HIGH,2025-09-06 12:13:02.398882
E0001438,F001667,GPS_GLITCH,MEDIUM,2025-10-29 17:29:03.683522
E0001439,F000242,GPS_GLITCH,LOW,2025-09-07 02:16:03.017523
E0001440,F000580,HARD_LANDING,LOW,2025-11-10 18:02:37.553871
E0001441,F000071,MOTOR_TEMP_HIGH,LOW,2025-09-25 12:16:09.094892
E0001442,F001697,WIND_ALERT,HIGH,2025-09-09 17:37:08.728486
E0001443,F000090,COMMS_LOSS,LOW,2025-10-15 08:42:33.240121
E0001444,F001093,COMMS_LOSS,HIGH,2025-09-12 03:45:55.728190
E0001445,F000384,MOTOR_TEMP_HIGH,MEDIUM,2025-11-22 09:06:38.597747
E0001446,F000425,HARD_LANDING,MEDIUM,2025-10-22 09:52:02.499790
E0001447,F001217,WIND_ALERT,LOW,2025-09-07 01:13:43.346887
E0001448,F001608,COMMS_LOSS,MEDIUM,2025-10-27 14:32:13.035586
E0001449,F000036,GPS_GLITCH,MEDIUM,2025-11-24 10:34:26.042915
E0001450,F000318,COMMS_LOSS,MEDIUM,2025-11-07 09:42:07.708849
E0001451,F000574,GPS_GLITCH,LOW,2025-09-22 05:22:24.414827
E0001452,F001888,GPS_GLITCH,MEDIUM,2025-09-09 04:06:13.954418
E0001453,F000117,COMMS_LOSS,LOW,2025-09-16 08:52:03.418703
E0001454,F000358,HARD_LANDING,MEDIUM,2025-11-26 15:21:07.091203
E0001455,F000808,GPS_GLITCH,LOW,2025-10-26 07:59:23.149063
E0001456,F000652,GPS_GLITCH,LOW,2025-11-27 03:53:28.911296
E0001457,F000098,HARD_LANDING,MEDIUM,2025-09-09 12:43:45.363308
E0001458,F001081,GPS_GLITCH,LOW,2025-11-27 07:12:46.963979
E0001459,F001216,GPS_GLITCH,MEDIUM,2025-09-08 10:17:06.643066
E0001460,F000354,COMMS_LOSS,MEDIUM,2025-11-23 09:11:25.433941
E0001461,F001377,HARD_LANDING,MEDIUM,2025-11-04 01:00:25.998755
E0001462,F000114,MOTOR_TEMP_HIGH,MEDIUM,2025-09-16 18:29:46.107148
E0001463,F001463,MOTOR_TEMP_HIGH,LOW,2025-10-24 10:40:13.604688
E0001464,F000519,BATTERY_DROP,LOW,2025-09-19 05:29:15.104256
E0001465,F000449,GPS_GLITCH,MEDIUM,2025-11-28 03:52:33.352851
E0001466,F000393,COMMS_LOSS,LOW,2025-09-11 09:35:13.489669
E0001467,F001738,HARD_LANDING,LOW,2025-09-17 00:25:24.243193
E0001468,F001005,BATTERY_DROP,LOW,2025-11-16 16:25:04.569226
E0001469,F001381,BATTERY_DROP,LOW,2025-09-05 06:29:41.431585
E0001470,F000408,BATTERY_DROP,CRITICAL,2025-11-14 12:58:18.233090
E0001471,F000114,GPS_GLITCH,LOW,2025-09-16 18:27:05.540268
E0001472,F000077,BATTERY_DROP,LOW,2025-10-12 00:34:59.381292
E0001473,F000882,GPS_GLITCH,HIGH,2025-09-07 23:51:47.973274
E0001474,F000653,COMMS_LOSS,CRITICAL,2025-10-12 06:29:09.197540
E0001475,F001536,BATTERY_DROP,LOW,2025-11-24 20:12:08.533110
E0001476,F001577,COMMS_LOSS,HIGH,2025-11-06 18:21:09.900370
E0001477,F000622,MOTOR_TEMP_HIGH,LOW,2025-10-26 03:38:39.528683
E0001478,F000868,HARD_LANDING,MEDIUM,2025-09-23 03:18:38.068134
E0001479,F000764,WIND_ALERT,LOW,2025-10-04 09:50:18.686740
E0001480,F001351,BATTERY_DROP,LOW,2025-10-09 19:50:22.680938
E0001481,F001260,GPS_GLITCH,LOW,2025-09-16 23:19:09.443051
E0001482,F001303,COMMS_LOSS,MEDIUM,2025-11-26 09:25:44.840529
E0001483,F000111,GPS_GLITCH,LOW,2025-09-14 00:32:36.615914
E0001484,F000676,GPS_GLITCH,LOW,2025-09-03 04:03:39.002426
E0001485,F001934,GPS_GLITCH,MEDIUM,2025-09-24 06:37:27.599871
E0001486,F000684,HARD_LANDING,LOW,2025-11-17 17:23:06.666996
E0001487,F000349,GPS_GLITCH,HIGH,2025-10-25 06:44:43.845980
E0001488,F000400,MOTOR_TEMP_HIGH,LOW,2025-11-14 19:04:29.192515
E0001489,F000054,BATTERY_DROP,LOW,2025-10-01 12:29:27.036676
E0001490,F001562,COMMS_LOSS,LOW,2025-11-28 12:31:32.238835
E0001491,F000011,BATTERY_DROP,LOW,2025-10-30 13:47:42.344463
E0001492,F001193,HARD_LANDING,LOW,2025-09-27 16:12:31.650041
E0001493,F000800,COMMS_LOSS,LOW,2025-09-12 15:40:22.411515
E0001494,F000190,BATTERY_DROP,MEDIUM,2025-10-12 09:58:13.253018
E0001495,F001769,BATTERY_DROP,LOW,2025-11-09 23:22:52.073278
E0001496,F001484,HARD_LANDING,LOW,2025-10-05 22:28:28.634687
E0001497,F001640,COMMS_LOSS,MEDIUM,2025-11-05 11:07:25.190973
E0001498,F001874,BATTERY_DROP,LOW,2025-11-04 18:15:16.043863
E0001499,F001825,BATTERY_DROP,MEDIUM,2025-09-14 18:33:18.944818
E0001500,F001402,GPS_GLITCH,HIGH,2025-11-01 20:58:18.252926
E0001501,F001068,GPS_GLITCH,LOW,2025-10-12 11:21:37.372189
E0001502,F001394,GPS_GLITCH,MEDIUM,2025-11-03 13:43:33.216250
E0001503,F000898,GPS_GLITCH,HIGH,2025-10-08 09:01:00.508257
E0001504,F000363,GPS_GLITCH,LOW,2025-09-23 07:33:31.319936
E0001505,F000772,HARD_LANDING,CRITICAL,2025-10-19 21:11:10.447695
E0001506,F000934,COMMS_LOSS,LOW,2025-10-08 14:28:08.365773
E0001507,F000093,HARD_LANDING,MEDIUM,2025-10-09 21:20:21.270222
E0001508,F001695,MOTOR_TEMP_HIGH,LOW,2025-10-20 18:27:06.200542
E0001509,F001820,MOTOR_TEMP_HIGH,LOW,2025-11-13 12:38:06.342880
E0001510,F000840,GPS_GLITCH,CRITICAL,2025-10-23 20:22:46.819829
E0001511,F000993,COMMS_LOSS,LOW,2025-10-04 00:07:12.397061
E0001512,F001682,BATTERY_DROP,CRITICAL,2025-09-10 11:22:24.255669
E0001513,F000911,MOTOR_TEMP_HIGH,MEDIUM,2025-11-29 14:28:34.421009
E0001514,F001377,WIND_ALERT,HIGH,2025-11-04 00:59:20.864372
E0001515,F001031,HARD_LANDING,CRITICAL,2025-10-01 12:12:41.761739
E0001516,F000543,GPS_GLITCH,MEDIUM,2025-10-24 10:25:13.182308
E0001517,F001589,COMMS_LOSS,CRITICAL,2025-11-17 21:55:25.470255
E0001518,F000386,GPS_GLITCH,MEDIUM,2025-10-24 21:03:15.406796
E0001519,F000449,GPS_GLITCH,LOW,2025-11-28 03:58:22.400661
E0001520,F001383,GPS_GLITCH,MEDIUM,2025-09-13 10:33:07.644245
E0001521,F001420,GPS_GLITCH,LOW,2025-10-21 03:21:04.012936
E0001522,F001909,COMMS_LOSS,LOW,2025-11-25 06:56:38.035927
E0001523,F001422,BATTERY_DROP,LOW,2025-11-27 03:44:11.291395
E0001524,F000050,GPS_GLITCH,LOW,2025-11-26 09:13:47.655493
E0001525,F001700,WIND_ALERT,LOW,2025-11-06 21:06:26.199435
E0001526,F000828,MOTOR_TEMP_HIGH,LOW,2025-10-13 23:13:53.988514
E0001527,F000018,BATTERY_DROP,MEDIUM,2025-10-07 19:53:57.257173
E0001528,F001159,MOTOR_TEMP_HIGH,MEDIUM,2025-11-20 14:43:29.468214
E0001529,F000341,MOTOR_TEMP_HIGH,HIGH,2025-09-21 22:36:38.211926
E0001530,F000832,MOTOR_TEMP_HIGH,CRITICAL,2025-09-09 13:58:37.176633
E0001531,F000943,MOTOR_TEMP_HIGH,HIGH,2025-11-29 03:05:17.617974
E0001532,F000149,HARD_LANDING,MEDIUM,2025-09-30 20:22:58.556322
E0001533,F001702,BATTERY_DROP,LOW,2025-10-07 05:49:14.859195
E0001534,F001021,MOTOR_TEMP_HIGH,HIGH,2025-09-10 10:53:17.490483
E0001535,F001931,GPS_GLITCH,LOW,2025-10-07 17:38:54.226365
E0001536,F000930,HARD_LANDING,LOW,2025-10-13 00:17:40.801967
E0001537,F001190,BATTERY_DROP,LOW,2025-10-19 00:39:38.862043
E0001538,F001625,BATTERY_DROP,MEDIUM,2025-09-18 17:00:30.975797
E0001539,F000425,WIND_ALERT,MEDIUM,2025-10-22 10:03:07.000883
E0001540,F001818,MOTOR_TEMP_HIGH,LOW,2025-09-13 20:18:45.503282
E0001541,F000370,GPS_GLITCH,MEDIUM,2025-11-26 07:53:07.690301
E0001542,F001992,BATTERY_DROP,LOW,2025-10-20 00:04:09.295417
E0001543,F001279,BATTERY_DROP,LOW,2025-10-31 17:16:32.758525
E0001544,F001038,WIND_ALERT,LOW,2025-11-02 04:08:49.893885
E0001545,F000421,BATTERY_DROP,LOW,2025-09-22 07:39:33.251612
E0001546,F001139,GPS_GLITCH,MEDIUM,2025-11-12 01:56:24.926947
E0001547,F001107,MOTOR_TEMP_HIGH,LOW,2025-10-08 01:11:42.974166
E0001548,F001968,BATTERY_DROP,LOW,2025-11-22 07:07:16.521142
E0001549,F001670,GPS_GLITCH,LOW,2025-11-19 12:46:14.324498
E0001550,F000966,HARD_LANDING,MEDIUM,2025-10-27 21:22:11.398314
E0001551,F000780,GPS_GLITCH,CRITICAL,2025-09-23 08:33:10.808700
E0001552,F000775,HARD_LANDING,MEDIUM,2025-10-28 06:46:50.507172
E0001553,F000757,COMMS_LOSS,MEDIUM,2025-09-04 19:44:25.645430
E0001554,F000028,GPS_GLITCH,HIGH,2025-11-09 11:01:35.241685
E0001555,F000073,COMMS_LOSS,LOW,2025-09-09 16:18:17.703498
E0001556,F001503,COMMS_LOSS,LOW,2025-10-30 17:29:12.263625
E0001557,F000509,MOTOR_TEMP_HIGH,LOW,2025-11-12 09:36:34.465806
E0001558,F000823,MOTOR_TEMP_HIGH,LOW,2025-09-29 12:59:00.347722
E0001559,F001397,GPS_GLITCH,LOW,2025-09-22 17:57:20.792863
E0001560,F001216,GPS_GLITCH,LOW,2025-09-08 10:28:02.147215
E0001561,F000721,COMMS_LOSS,LOW,2025-11-02 20:00:00.363164
E0001562,F001505,GPS_GLITCH,LOW,2025-11-15 06:32:10.056788
E0001563,F000317,GPS_GLITCH,LOW,2025-09-13 15:15:20.221031
E0001564,F000946,MOTOR_TEMP_HIGH,LOW,2025-10-16 06:16:57.290736
E0001565,F000212,GPS_GLITCH,HIGH,2025-09-14 15:23:44.738709
E0001566,F001064,COMMS_LOSS,MEDIUM,2025-09-26 15:15:21.039094
E0001567,F000191,HARD_LANDING,LOW,2025-11-12 17:58:04.193917
E0001568,F001884,HARD_LANDING,LOW,2025-10-18 07:26:34.406492
E0001569,F001319,GPS_GLITCH,LOW,2025-09-05 14:12:30.229055
E0001570,F000491,BATTERY_DROP,LOW,2025-11-01 17:12:22.210448
E0001571,F001226,HARD_LANDING,LOW,2025-11-19 06:36:17.347945
E0001572,F000700,BATTERY_DROP,LOW,2025-09-01 11:56:13.528959
E0001573,F001038,COMMS_LOSS,HIGH,2025-11-02 04:09:58.835036
E0001574,F000335,MOTOR_TEMP_HIGH,HIGH,2025-09-10 19:55:27.524270
E0001575,F001001,BATTERY_DROP,MEDIUM,2025-10-14 10:42:09.126658
E0001576,F000214,BATTERY_DROP,MEDIUM,2025-09-09 04:31:28.542942
E0001577,F000307,COMMS_LOSS,MEDIUM,2025-11-23 06:05:17.695892
E0001578,F001169,GPS_GLITCH,MEDIUM,2025-11-16 19:13:29.545829
E0001579,F001002,HARD_LANDING,HIGH,2025-10-18 20:06:31.343985
E0001580,F000588,MOTOR_TEMP_HIGH,MEDIUM,2025-11-22 23:09:35.145392
E0001581,F000120,GPS_GLITCH,MEDIUM,2025-11-29 01:45:08.598132
E0001582,F000848,COMMS_LOSS,HIGH,2025-09-18 17:34:47.646780
E0001583,F001852,BATTERY_DROP,MEDIUM,2025-10-20 17:47:23.183693
E0001584,F001417,GPS_GLITCH,LOW,2025-09-23 21:15:49.895254
E0001585,F000117,WIND_ALERT,LOW,2025-09-16 08:40:01.653655
E0001586,F001876,COMMS_LOSS,LOW,2025-09-28 06:21:55.122031
E0001587,F000848,MOTOR_TEMP_HIGH,LOW,2025-09-18 17:28:54.733359
E0001588,F001152,HARD_LANDING,LOW,2025-09-24 16:02:32.204275
E0001589,F000002,MOTOR_TEMP_HIGH,LOW,2025-09-04 02:58:59.859800
E0001590,F000621,BATTERY_DROP,LOW,2025-11-10 05:43:18.462863
E0001591,F001573,GPS_GLITCH,CRITICAL,2025-10-05 02:50:07.943350
E0001592,F000662,GPS_GLITCH,LOW,2025-10-20 01:06:36.622399
E0001593,F000333,BATTERY_DROP,LOW,2025-09-02 14:33:20.724400
E0001594,F000182,MOTOR_TEMP_HIGH,LOW,2025-09-22 06:47:17.987780
E0001595,F001850,COMMS_LOSS,LOW,2025-11-07 20:46:39.568586
E0001596,F001626,BATTERY_DROP,MEDIUM,2025-10-01 10:11:03.547787
E0001597,F000088,MOTOR_TEMP_HIGH,MEDIUM,2025-09-02 18:32:02.324639
E0001598,F001851,HARD_LANDING,LOW,2025-09-01 05:05:48.715889
E0001599,F001642,WIND_ALERT,LOW,2025-09-18 20:14:03.315057
E0001600,F000720,BATTERY_DROP,LOW,2025-11-16 03:41:49.037686
E0001601,F001314,WIND_ALERT,MEDIUM,2025-09-24 18:19:22.893930
E0001602,F000516,HARD_LANDING,HIGH,2025-09-16 21:43:03.334032
E0001603,F000500,GPS_GLITCH,HIGH,2025-11-09 08:06:51.956774
E0001604,F001430,BATTERY_DROP,LOW,2025-09-14 08:51:51.949130
E0001605,F000405,GPS_GLITCH,MEDIUM,2025-11-01 06:20:28.077858
E0001606,F000711,COMMS_LOSS,MEDIUM,2025-11-16 10:48:37.442653
E0001607,F000716,MOTOR_TEMP_HIGH,HIGH,2025-11-27 03:20:54.996299
E0001608,F000301,MOTOR_TEMP_HIGH,LOW,2025-10-30 16:01:41.669996
E0001609,F001657,COMMS_LOSS,LOW,2025-10-13 04:04:27.193604
E0001610,F001348,BATTERY_DROP,LOW,2025-09-03 15:24:14.870501
E0001611,F001724,BATTERY_DROP,LOW,2025-09-03 17:15:48.300780
E0001612,F001048,HARD_LANDING,MEDIUM,2025-09-16 08:13:25.480177
E0001613,F000351,WIND_ALERT,LOW,2025-10-08 03:15:01.725854
E0001614,F000560,COMMS_LOSS,LOW,2025-09-12 15:22:21.269730
E0001615,F000707,GPS_GLITCH,HIGH,2025-11-12 03:26:44.979161
E0001616,F001884,GPS_GLITCH,LOW,2025-10-18 07:17:45.218437
E0001617,F000475,GPS_GLITCH,CRITICAL,2025-09-13 13:58:48.952841
E0001618,F001387,BATTERY_DROP,MEDIUM,2025-09-01 20:00:37.805357
E0001619,F000246,GPS_GLITCH,HIGH,2025-11-07 05:03:33.479932
E0001620,F001912,WIND_ALERT,MEDIUM,2025-11-06 03:09:47.086140
E0001621,F001293,COMMS_LOSS,LOW,2025-10-29 18:25:34.157297
E0001622,F000862,BATTERY_DROP,LOW,2025-11-16 12:43:14.197833
E0001623,F000692,BATTERY_DROP,HIGH,2025-11-12 18:27:33.146025
E0001624,F000710,BATTERY_DROP,LOW,2025-09-26 22:03:19.182084
E0001625,F000451,MOTOR_TEMP_HIGH,LOW,2025-11-12 04:23:07.716056
E0001626,F001200,COMMS_LOSS,MEDIUM,2025-09-17 19:18:18.504018
E0001627,F001732,GPS_GLITCH,LOW,2025-09-21 23:20:20.154316
E0001628,F000483,HARD_LANDING,LOW,2025-10-04 01:49:47.105085
E0001629,F001497,GPS_GLITCH,LOW,2025-09-05 13:19:14.113283
E0001630,F001133,BATTERY_DROP,LOW,2025-11-09 15:22:44.623873
E0001631,F001548,WIND_ALERT,MEDIUM,2025-10-30 04:10:08.825124
E0001632,F001540,GPS_GLITCH,LOW,2025-10-03 06:19:23.902546
E0001633,F000079,GPS_GLITCH,LOW,2025-09-19 05:18:41.503543
E0001634,F000043,MOTOR_TEMP_HIGH,LOW,2025-10-05 07:09:02.530519
E0001635,F001831,BATTERY_DROP,MEDIUM,2025-09-05 12:35:21.001156
E0001636,F000311,GPS_GLITCH,LOW,2025-10-20 23:19:16.496994
E0001637,F001150,GPS_GLITCH,LOW,2025-11-25 15:51:45.071654
E0001638,F001507,GPS_GLITCH,HIGH,2025-09-02 15:19:46.079926
E0001639,F001008,MOTOR_TEMP_HIGH,LOW,2025-10-09 18:43:06.571742
E0001640,F000013,GPS_GLITCH,MEDIUM,2025-10-21 03:26:31.736756
E0001641,F000022,COMMS_LOSS,LOW,2025-09-29 21:59:48.155604
E0001642,F001340,HARD_LANDING,LOW,2025-10-08 08:00:12.848390
E0001643,F001796,GPS_GLITCH,LOW,2025-09-15 19:14:56.375993
E0001644,F000687,BATTERY_DROP,HIGH,2025-09-22 16:23:38.253245
E0001645,F001088,GPS_GLITCH,LOW,2025-11-27 08:17:06.674926
E0001646,F001868,BATTERY_DROP,LOW,2025-09-14 18:51:01.078359
E0001647,F001651,GPS_GLITCH,LOW,2025-09-19 04:37:30.923950
E0001648,F001082,COMMS_LOSS,LOW,2025-09-10 15:43:14.390322
E0001649,F001312,BATTERY_DROP,MEDIUM,2025-11-28 15:02:06.694506
E0001650,F001923,MOTOR_TEMP_HIGH,CRITICAL,2025-11-21 15:30:55.620503
E0001651,F001594,COMMS_LOSS,LOW,2025-09-01 07:13:01.757353
E0001652,F000832,HARD_LANDING,LOW,2025-09-09 13:54:22.957222
E0001653,F001386,BATTERY_DROP,LOW,2025-09-09 02:05:40.262844
E0001654,F000658,GPS_GLITCH,CRITICAL,2025-10-17 09:45:39.178265
E0001655,F001842,WIND_ALERT,LOW,2025-11-14 11:12:55.312377
E0001656,F000188,BATTERY_DROP,LOW,2025-09-28 21:31:58.558230
E0001657,F000451,COMMS_LOSS,CRITICAL,2025-11-12 04:31:15.482386
E0001658,F000693,COMMS_LOSS,CRITICAL,2025-09-18 20:27:57.625308
E0001659,F000405,MOTOR_TEMP_HIGH,LOW,2025-11-01 06:29:43.753291
E0001660,F001191,GPS_GLITCH,LOW,2025-11-29 21:20:38.521541
E0001661,F001426,GPS_GLITCH,MEDIUM,2025-09-08 03:50:40.751550
E0001662,F001781,MOTOR_TEMP_HIGH,HIGH,2025-09-12 20:35:53.805525
E0001663,F001003,MOTOR_TEMP_HIGH,LOW,2025-11-09 04:41:22.511835
E0001664,F001243,COMMS_LOSS,LOW,2025-09-30 07:02:14.134166
E0001665,F001199,COMMS_LOSS,LOW,2025-10-22 17:57:56.940358
E0001666,F000007,WIND_ALERT,LOW,2025-09-26 07:58:43.381632
E0001667,F001418,WIND_ALERT,LOW,2025-09-23 08:47:24.134896
E0001668,F000047,COMMS_LOSS,MEDIUM,2025-10-27 17:35:28.400706
E0001669,F001095,GPS_GLITCH,LOW,2025-09-04 16:33:12.497831
E0001670,F002000,BATTERY_DROP,LOW,2025-10-03 15:08:59.594333
E0001671,F001576,MOTOR_TEMP_HIGH,HIGH,2025-09-09 00:07:58.225333
E0001672,F001013,MOTOR_TEMP_HIGH,LOW,2025-11-16 13:05:19.449077
E0001673,F000638,GPS_GLITCH,LOW,2025-09-12 01:33:57.871640
E0001674,F001675,MOTOR_TEMP_HIGH,HIGH,2025-09-27 13:07:52.029137
E0001675,F001718,BATTERY_DROP,LOW,2025-11-16 07:32:07.221317
E0001676,F000737,BATTERY_DROP,HIGH,2025-11-16 14:34:08.506592
E0001677,F000216,HARD_LANDING,LOW,2025-11-16 02:38:00.243633
E0001678,F001165,BATTERY_DROP,LOW,2025-11-16 18:24:53.250128
E0001679,F001269,MOTOR_TEMP_HIGH,MEDIUM,2025-11-11 06:40:32.183799
E0001680,F001869,MOTOR_TEMP_HIGH,LOW,2025-11-22 23:30:12.198158
E0001681,F001781,MOTOR_TEMP_HIGH,LOW,2025-09-12 20:40:31.968594
E0001682,F000459,GPS_GLITCH,LOW,2025-09-13 02:40:41.368432
E0001683,F000506,MOTOR_TEMP_HIGH,MEDIUM,2025-10-15 00:49:11.882116
E0001684,F001994,BATTERY_DROP,LOW,2025-10-19 13:07:03.139138
E0001685,F000654,COMMS_LOSS,MEDIUM,2025-09-29 09:19:01.650118
E0001686,F000917,GPS_GLITCH,MEDIUM,2025-11-01 21:24:09.761099
E0001687,F000611,WIND_ALERT,LOW,2025-10-10 09:57:15.635683
E0001688,F000787,COMMS_LOSS,LOW,2025-11-02 23:37:57.040391
E0001689,F001129,BATTERY_DROP,LOW,2025-10-31 18:55:56.508348
E0001690,F000585,BATTERY_DROP,MEDIUM,2025-10-30 05:08:43.946013
E0001691,F000826,BATTERY_DROP,LOW,2025-09-27 21:13:15.664232
E0001692,F000706,COMMS_LOSS,MEDIUM,2025-11-28 04:56:12.904792
E0001693,F000216,COMMS_LOSS,LOW,2025-11-16 02:35:28.352129
E0001694,F001574,COMMS_LOSS,LOW,2025-10-08 04:13:29.388529
E0001695,F001783,HARD_LANDING,MEDIUM,2025-09-12 07:27:19.244261
E0001696,F000985,MOTOR_TEMP_HIGH,LOW,2025-10-29 10:09:47.000872
E0001697,F000410,COMMS_LOSS,LOW,2025-11-28 14:24:30.078600
E0001698,F001287,BATTERY_DROP,MEDIUM,2025-09-17 16:07:55.116147
E0001699,F001069,MOTOR_TEMP_HIGH,MEDIUM,2025-11-18 00:42:31.761950
E0001700,F001103,MOTOR_TEMP_HIGH,LOW,2025-10-12 20:20:40.191750
E0001701,F001190,COMMS_LOSS,LOW,2025-10-19 00:38:06.483918
E0001702,F001436,GPS_GLITCH,LOW,2025-09-27 16:38:14.209103
